건물명,특수지명,블록,로트,용도코드,용도코드명,구조코드,구조코드명,주건축물수,연면적(㎡),총세대수(세대),철거멸실구분코드,철거멸실구분코드명,철거시작일,철거종료일,철거멸실일,건축허가일,착공예정일,착공일,사용검사일,사용검사예정일,생성일자,순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK
,,,,,,,,0,0,0,,,,,,20210804,,,,,20210805,348,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025369
,,,,,,,,0,9319.72,0,,,,,,20210804,20210901,,,,20210805,349,서울특별시 광진구 구의동 658번지,11215,10300,0,0658,0000,11215-100025370
,,,,,,,,0,246440,0,,,,,,20210810,,,20211019,20210910,20211020,350,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025408
,,,,,,,,0,0,0,,,,,,20210817,,,,,20210818,351,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100025468
,,,,,,,,0,0,0,,,,,,20210819,20210817,,,20210821,20210820,352,서울특별시 광진구 구의동 658번지,11215,10300,0,0658,0000,11215-100025488
,,,,,,,,0,0,0,,,,,,20210826,,,,,20210827,353,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025528
,,,,,,,,0,0,0,,,,,,20210830,20210823,,,20210913,20210831,354,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025548
,,,,,,,,0,0,0,,,,,,20210831,20210903,,,20210923,20210901,355,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025588
,,,,,,,,0,0,0,,,,,,20210831,20210903,,,20210923,20210901,356,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025589
,,,,,,,,0,0,0,,,,,,20210903,20210911,,,20210930,20210906,357,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025649
,,,,,,,,0,0,0,,,,,,20210909,,,,,20210910,358,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025669
,,,,,,,,0,246440,0,,,,,,20210923,20210910,,,20211022,20210924,359,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025748
,,,,,,,,0,51776.34,0,,,,,,20210924,20210918,,,20211029,20210927,360,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100025788
,,,,,,,,0,0,0,,,,,,20210924,,,,,20210927,361,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025789
,,,,,,,,0,0,0,,,,,,20210929,20210924,,,20211014,20210930,362,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025848
,,,,,,,,0,0,0,,,,,,20210930,20210928,,,20211021,20211001,363,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100025869
,,,,,,,,0,0,0,,,,,,20210930,20211001,,,20211110,20211001,364,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025888
,,,,,,,,0,0,0,,,,,,20211001,20211005,,,20211030,20211005,365,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025908
,,,,,,,,0,213035.37,0,,,,,,20211005,20210929,,,20211105,20211006,366,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025928
,,,,,,,,0,0,0,,,,,,20211012,20211009,,,20211031,20211013,367,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100025968
,,,,,,,,0,0,0,,,,,,20211012,20211013,,,20211230,20211013,368,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100025969
,,,,,,,,0,0,0,,,,,,20211013,20211012,,,20211118,20211014,369,서울특별시 광진구 구의동 657번지,11215,10300,0,0657,0000,11215-100025988
,,,,,,,,0,0,0,,,,,,20211015,,,20211229,,20211230,370,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100026008
,,,,,,,,0,0,0,,,,,,20211025,20211101,,,20211125,20211026,371,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026128
,,,,,,,,0,213035.37,0,,,,,,20211108,20211105,,,20211201,20211109,372,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026228
,,,,,,,,0,246440,0,,,,,,20211115,,,20211216,20211208,20211217,373,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026349
,,,,,,,,0,0,0,,,,,,20211116,,,20220127,,20220128,374,서울특별시 광진구 구의동 658번지,11215,10300,0,0658,0000,11215-100026368
,,,,,,,,0,0,0,,,,,,20211118,20211206,,,20220107,20211119,375,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026408
,,,,,,,,0,0,0,,,,,,20211119,20211129,,,20220117,20211122,376,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026409
,,,,,,,,0,0,0,,,,,,20211123,20211201,,,20211224,20211124,377,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026468
,,,,,,,,0,213035.37,0,,,,,,20211123,,,20220126,20211224,20220127,378,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026469
,,,,,,,,0,0,0,,,,,,20211126,20211122,,,20211210,20211129,379,서울특별시 광진구 구의동 660번지,11215,10300,0,0660,0000,11215-100026509
,,,,,,,,0,0,0,,,,,,20211130,20211214,,,20220107,20211201,380,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026529
,,,,,,,,0,0,0,,,,,,20211201,20211213,,,20220110,20211202,381,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026550
,,,,,,,,0,0,0,,,,,,20211213,,,20220125,20220125,20220126,382,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026648
,,,,,,,,0,0,0,,,,,,20211214,,,20220125,20220125,20220126,383,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026668
,,,,,,,,0,0,0,,,,,,20211220,20211221,,,20220129,20211221,384,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026708
,,,,,,,,0,14460.72,0,,,,,,20211220,20211228,,,,20211221,385,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026710
,,,,,,,,0,0,0,,,,,,20211223,,,,,20211224,386,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026788
,,,,,,,,0,0,0,,,,,,20211224,20220103,,,20220205,20211227,387,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100026808
,,,,,,,,0,0,0,,,,,,20220103,,,,,20220104,388,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026848
,,,,,,,,0,0,0,,,,,,20220105,,,20220328,,20220329,389,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026870
,,,,,,,,0,0,0,,,,,,20220110,20220115,,,20220205,20220111,390,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026888
,,,,,,,,0,246400,0,,,,,,20220114,20211220,,,20220121,20220117,391,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100026928
,,,,,,,,0,0,0,,,,,,20220124,20220207,,,20220315,20220125,392,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100026989
,,,,,,,,0,0,0,,,,,,20220125,,,20220413,20220318,20220414,393,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100027008
,,,,,,,,0,0,0,,,,,,20220203,,,20220317,20220311,20220318,394,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100027089
,,,,,,,,0,0,0,,,,,,20220203,,,,,20220204,395,서울특별시 광진구 구의동 657번지,11215,10300,0,0657,0000,11215-100027091
,,,,,,,,0,0,0,,,,,,20220207,20220214,,,20220329,20220208,396,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027128
,,,,,,,,0,0,0,,,,,,20220207,,,,,20220208,397,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027129
,,,,,,,,0,0,0,,,,,,20220211,20220218,,,20220308,20220214,398,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027189
,,,,,,,,0,0,0,,,,,,20220215,,,,,20220216,399,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027209
,,,,,,,,0,137745.33,0,,,,,,20220228,,,,,20220302,400,서울특별시 광진구 구의동 668번지,11215,10300,0,0668,0000,11215-100027368
,,,,,,,,0,213035.37,0,,,,,,20220304,20220311,,,,20220307,401,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027428
,,,,,,,,0,0,0,,,,,,20220315,20220307,,,20220404,20220316,402,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027468
,,,,,,,,0,0,0,,,,,,20220316,,,20220426,20220420,20220427,403,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100027488
,,,,,,,,0,0,0,,,,,,20220317,20220323,,,20220413,20220318,404,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100027492
,,,,,,,,0,213035.37,0,,,,,,20220322,20220328,,,20220430,20220323,405,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027549
,,,,,,,,0,0,0,,,,,,20220323,,,20220328,,20220329,406,서울특별시 광진구 구의동 665번지,11215,10300,0,0665,0000,11215-100027568
,,,,,,,,0,0,0,,,,,,20220324,20220330,,,20220430,20220325,407,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027590
,,,,,,,,0,0,0,,,,,,20220325,,,20220525,20220513,20220526,408,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027610
,,,,,,,,0,0,0,,,,,,20220330,,,20220419,22020415,20220420,409,서울특별시 광진구 구의동 680번지,11215,10300,0,0680,0000,11215-100027648
,,,,,,,,0,213035.37,0,,,,,,20220331,20220404,,,20220513,20220401,410,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027668
,,,,,,,,0,0,0,,,,,,20220331,,,,,20220401,411,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100027688
,,,,,,,,0,12165.59,0,,,,,,20220405,,,20220516,,20220517,412,서울특별시 광진구 구의동 657번지,11215,10300,0,0657,0000,11215-100027748
,,,,,,,,0,213035.37,0,,,,,,20220407,20220415,,,,20220408,413,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027770
,,,,,,,,0,0,0,,,,,,20220407,20220411,,,20220520,20220408,414,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027771
,,,,,,,,0,0,0,,,,,,20220411,20220413,,,20220511,20220412,415,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027809
구의동 청년주택,,,,02000,공동주택,,,1,25904.66,439,,,,,,20211105,20220722,,,20250119,20230203,416,서울특별시 광진구 구의동 246-10번지,11215,10300,0,0246,0010,11215-100027888
,,,,,,,,0,0,0,,,,,,20220419,20220422,,,20220531,20220420,417,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100027909
,,,,,,,,0,0,0,,,,,,20220422,20220501,,,20220520,20220425,418,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100027930
,,,,,,,,0,0,0,,,,,,20220426,20220422,,,20220518,20220427,419,서울특별시 광진구 구의동 660번지,11215,10300,0,0660,0000,11215-100027948
,,,,,,,,0,0,0,,,,,,20220426,20220429,,,20220530,20220427,420,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100027949
,,,,,,,,0,0,0,,,,,,20220428,,,20220713,,20220714,421,서울특별시 광진구 구의동 663번지,11215,10300,0,0663,0000,11215-100027968
,,,,,,,,0,0,0,,,,,,20220510,20220509,,,20220528,20220511,422,서울특별시 광진구 구의동 656번지,11215,10300,0,0656,0000,11215-100028088
,,,,,,,,0,0,0,,,,,,20220524,20220529,,,20220619,20220525,423,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100028209
,,,,,,,,0,0,0,,,,,,20220531,,,,,20220602,424,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100028228
,,,,,,,,0,3757.24,0,,,,,,20220614,20220615,,,,20220615,425,서울특별시 광진구 구의동 656번지,11215,10300,0,0656,0000,11215-100028348
,,,,,,,,0,0,0,,,,,,20220623,,,20221117,,20221121,426,서울특별시 광진구 구의동 668번지,11215,10300,0,0668,0000,11215-100028488
,,,,,,,,0,0,0,,,,,,20220707,,,,,20220708,427,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100028608
,,,,,,,,0,0,0,,,,,,20220707,20220718,,,20220819,20220708,428,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100028609
,,,,,,,,0,0,0,,,,,,20220712,,,,,20220713,429,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100028648
,,,,,,,,0,0,0,,,,,,20220712,20220711,,,20220830,20220713,430,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100028649
,,,,,,,,0,0,0,,,,,,20220713,20220715,,,20220812,20220714,431,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100028668
,,,,,,,,0,0,0,,,,,,20220720,20220719,,,20220830,20220721,432,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100028748
,,,,,,,,0,0,0,,,,,,20220727,,,,,20220728,433,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100028788
,현대아파트 602동 801호,,,,,,,0,0,0,,,,,,20020226,,,,,20120207,434,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-101
,우성아파트,102,1802,,,,,0,0,0,,,,,,20021007,,,,,20120207,435,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-122
,강변우성아파트,102,503,,,,,0,0,0,,,,,,20021025,,,,,20120207,436,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-125
,현대프라임아파트,13,701,,,,,0,0,0,,,,,,20021122,,,,,20120207,437,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-133
세양아파트,,,,02000,공동주택,,,2,19247.5,130,,,,,,19990710,,,20020126,,20120207,438,서울특별시 광진구 구의동 215-3번지,11215,10300,0,0215,0003,11215-14
구의동 현진에버빌아파트,,,,02000,공동주택,,,1,11219.198,62,,,,,,20030630,20040706,,20060329,20060330,20100903,439,서울특별시 광진구 구의동 660번지,11215,10300,0,0660,0000,11215-143
,현대프라임아파트 중앙상가 1층 111호,,,,,,,0,0,0,,,,,,20031023,,,,,20120207,440,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-145
,현대프라임(아),12,601,,,,,0,0,0,,,,,,20030526,,,,,20120207,441,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-183
구의동용마연립,,,,02000,공동주택,,,2,4020.17,35,,,,,,20040406,,,20060915,200407,20100903,442,서울특별시 광진구 구의동 661번지,11215,10300,0,0661,0000,11215-217
,유치원,,,,,,,0,0,0,,,,,,20040331,,,,,20120207,443,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-221
,프라임상가,,1302,,,,,0,0,0,,,,,,20041011,,,,,20120207,444,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-224
,강변우성아파트,,,,,,,0,0,0,,,,,,20040930,,,,,20120207,445,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-226
,현대아파트 유치원 상가,,,,,,,0,0,0,,,,,,20040406,,,,,20120207,446,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-236
,현대프라임아파트,12,2701,,,,,0,0,0,,,,,,20040910,,,,,20120207,447,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-245
,현대프라임,12,2101,,,,,0,0,0,,,,,,20040917,,,,,20120207,448,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-246
,현대프라임(아)15동,15,2701,,,,,0,0,0,,,,,,20041019,,,,,20120207,449,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-249
,현대프라임아파트,15,2301,,,,,0,0,0,,,,,,20050120,,,,,20120207,450,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-262
,현대3차아파트,304,805,,,,,0,0,0,,,,,,20050202,,,,,20120207,451,서울특별시 광진구 구의동 484번지,11215,10300,0,0484,0000,11215-263
,현대프라임아파트,7,2702,,,,,0,0,0,,,,,,20050412,,,,,20120207,452,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-264
,현대아파트,,,,,,,0,0,0,,,,,,20051103,,,,,20120207,453,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-268
,현대프라임아파트,10,1501,,,,,0,0,0,,,,,,20050713,,,,,20120207,454,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-275
,현대프라임아파트,7,702,,,,,0,0,0,,,,,,20050816,,,,,20120207,455,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-277
,현대프라임아파트,15,2501,,,,,0,0,0,,,,,,20051007,,,,,20120207,456,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-281
,,,,02000,공동주택,,,2,5042.77,35,,,,,,20060804,,,,,20100903,457,서울특별시 광진구 구의동 227-3번지,11215,10300,0,0227,0003,11215-295
,현대아파트,215,1203,,,,,0,0,0,,,,,,20060103,,,,0601,20120207,458,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-297
,현대아파트강변상가,,,,,,,0,0,0,,,,,,20060313,,,,,20120207,459,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-299
,구의현대2차아파트,202,2001,,,,,0,0,0,,,,,,20060807,,,,,20120207,460,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-301
,현대2차아파트,209,1503,,,,,0,0,0,,,,,,20061023,,,,,20120207,461,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-305
,현대프라임아파트,2,1103,,,,,0,0,0,,,,,,20061023,,,,,20120207,462,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-306
,강변우성아파트,103,102,,,,,0,0,0,,,,,,20061106,,,,,20120207,463,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-308
,현대프라임아파트,3,1903,,,,,0,0,0,,,,,,20061109,,,,,20120207,464,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-309
,현대아파트,207,201,,,,,0,0,0,,,,,,20061109,,,,,20120207,465,서울특별시 광진구 구의동 207-201번지,11215,10300,0,0207,0201,11215-310
,현대프라임,8,1505,,,,,0,0,0,,,,,,20061120,,,,,20120207,466,서울특별시 광진구 구의동 8-1505번지,11215,10300,0,0008,1505,11215-312
,강변우성아파트,103,1706,,,,,0,0,0,,,,,,20061214,,,,,20120207,467,서울특별시 광진구 구의동 546번지,11215,10300,0,0546,0000,11215-315
,현대프라임아파트,8,1303,,,,,0,0,0,,,,,,20061214,,,,,20120207,468,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-316
,현대아파트,215,404,,,,,0,0,0,,,,,,20061214,,,,,20120207,469,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-317
,현대아파트 유치원,,,,,,,0,0,0,,,,,,20060227,,,,,20120207,470,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-321
,현대아파트,,,,,,,0,0,0,,,,,,20060302,,,,,20120207,471,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-322
,현대아파트강변상가,,,,,,,0,0,0,,,,,,20060313,,,,,20120207,472,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-323
,현대아파트강변상가,,,,,,,0,0,0,,,,,,20060314,,,,,20120207,473,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-325
,현대2단지상가,,,,,,,0,0,0,,,,,,20060627,,,,,20120207,474,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-330
,현대아파트상가,,106,,,,,0,0,0,,,,,,20060719,,,,,20120207,475,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-332
,강변상가,비01,,,,,,0,0,0,,,,,,20061115,,,,,20120207,476,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-342
,구의현대2차아파트,207,705,,,,,0,0,0,,,,,,20061106,,,,,20120207,477,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-347
,현대아파트,210,704,,,,,0,0,0,,,,,,20060119,,,,,20120207,478,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-350
,현대프라임아파트,11,701,,,,,0,0,0,,,,,,20060217,,,,,20120207,479,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-352
,현대2차아파트,205,2503,,,,,0,0,0,,,,,,20060221,,,,,20120207,480,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-354
,현대프라임아파트,6,2301,,,,,0,0,0,,,,,,20060227,,,,,20120207,481,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-356
,현대2차아파트,213,2302,,,,,0,0,0,,,,,,20060307,,,,,20120207,482,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-359
,현대아파트 상가,214,1502,,,,,0,0,0,,,,,,20060307,,,,,20120207,483,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-360
,현대프라임아파트,11,1303,,,,,0,0,0,,,,,,20060313,,,,,20120207,484,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-361
,현대프라임아파트,12,901,,,,,0,0,0,,,,,,20060316,,,,,20120207,485,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-364
,현대아파트,205,503,,,,,0,0,0,,,,,,20060316,,,,,20120207,486,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-365
,현대아파트,203,2102,,,,,0,0,0,,,,,,20060316,,,,,20120207,487,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-366
,현대아파트 2단지,204,2602,,,,,0,0,0,,,,,,20060320,,,,,20120207,488,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-367
,구의현대2차아파트,213,2401,,,,,0,0,0,,,,,,20060329,,,,,20120207,489,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-369
,현대프라임,8,902,,,,,0,0,0,,,,,,20060404,,,,,20120207,490,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-371
,현대2차아파트,212,801,,,,,0,0,0,,,,,,20060406,,,,,20120207,491,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-373
,현대아파트 2단지,201,802,,,,,0,0,0,,,,,,20060407,,,,,20120207,492,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-374
,현대프라임,12,1001,,,,,0,0,0,,,,,,20060414,,,,,20120207,493,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-375
,현대프라임아파트,1,406,,,,,0,0,0,,,,,,20060414,,,,,20120207,494,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-376
,현대아파트,207,1204,,,,,0,0,0,,,,,,20060417,,,,,20120207,495,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-377
,현대프라임아파트,1,1310,,,,,0,0,0,,,,,,20060421,,,,,20120207,496,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-378
,현대아파트,204,1603,,,,,0,0,0,,,,,,20060502,,,,,20120207,497,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-380
,현대아파트,209,2104,,,,,0,0,0,,,,,,20060515,,,,,20120207,498,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-382
,현대2차아파트,213,1204,,,,,0,0,0,,,,,,20060515,,,,,20120207,499,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-383
,현대아파트,207,1802,,,,,0,0,0,,,,,,20060601,,,,,20120207,500,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-389
,현대아파트,207,1805,,,,,0,0,0,,,,,,20060601,,,,,20120207,501,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-390
,현대아파트,203,404,,,,,0,0,0,,,,,,20060612,,,,,20120207,502,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-392
,현대2차아파트,211,1904,,,,,0,0,0,,,,,,20060619,,,,,20120207,503,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-399
,현대프라임아파트,4,1002,,,,,0,0,0,,,,,,20060704,,,,,20120207,504,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-401
,현대아파트,210,701,,,,,0,0,0,,,,,,20060711,,,,,20120207,505,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-405
,현대프라임아파트,11,2302,,,,,0,0,0,,,,,,20060818,,,,,20120207,506,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-416
,현대아파트,202-,1401,,,,,0,0,0,,,,,,20060922,,,,,20120207,507,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-424
,강변우성아파트,102,1601,,,,,0,0,0,,,,,,20060926,,,,,20120207,508,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-426
,현대프라임아파트,7,501,,,,,0,0,0,,,,,,20060928,,,,,20120207,509,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-427
,현대파크빌,1008,1104,,,,,0,0,0,,,,,,20061018,,,,,20120207,510,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-432
,현대프라임아파트,10,403,,,,,0,0,0,,,,,,20061018,,,,,20120207,511,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-433
,강변우성아파트,103,403,,,,,0,0,0,,,,,,20061101,,,,,20120207,512,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-436
,강변우성아파트,101,1806,,,,,0,0,0,,,,,,20061106,,,,,20120207,513,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-437
,현대아파트,202,1503,,,,,0,0,0,,,,,,20061115,,,,,20120207,514,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-438
초원연립주택재건축,,,,02000,공동주택,,,2,8099.13,72,,,,,,20080118,20080617,,20090710,20090530,20100903,515,서울특별시 광진구 구의동 19-9번지,11215,10300,0,0019,0009,11215-453
구의은마재건축아파트,,,,02000,공동주택,,,1,10135.69,60,,,,,,20020608,,,,,20100903,516,서울특별시 광진구 구의동 219-9번지,11215,10300,0,0219,0009,11215-67
,강변우성아파트,102,504,,,,,0,0,0,,,,,,20020228,,,,,20120207,517,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-70
,,,,,,,,0,0,0,,,,,,19971021,,,,,20120207,518,서울특별시 광진구 구의동 216-6번지,11215,10300,0,0216,0006,11215-8
,,,,,,,,0,0,0,,,,,,20191212,,,,,20191213,519,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100020387
,,,,,,,,0,0,0,,,,,,20191219,,,20200120,,20200121,520,서울특별시 광진구 구의동 668번지,11215,10300,0,0668,0000,11215-100020427
