건물명,특수지명,블록,로트,용도코드,용도코드명,구조코드,구조코드명,주건축물수,연면적(㎡),총세대수(세대),철거멸실구분코드,철거멸실구분코드명,철거시작일,철거종료일,철거멸실일,건축허가일,착공예정일,착공일,사용검사일,사용검사예정일,생성일자,순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK
,,,,,,,,0,0,0,,,,,,20190625,20190627,,,20190717,20190626,177,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100019306
,,,,,,,,0,0,0,,,,,,20190729,,,,,20190730,178,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100019547
,,,,,,,,0,0,0,,,,,,20190829,,,,,20190830,179,서울특별시 광진구 자양동 645-5번지,11215,10500,0,0645,0005,11215-100019707
,,,,,,,,0,0,0,,,,,,20221020,,,,,20221024,180,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-1000000000000000032665
,,,,,,,,0,0,0,,,,,,20221025,20221025,,,20221118,20221027,181,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-1000000000000000034504
,,,,,,,,0,0,0,,,,,,20221101,,,,,20221103,182,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-1000000000000000038753
,,,,,,,,0,0,0,,,,,,20221101,20221031,,,20221207,20221103,183,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-1000000000000000038754
,,,,,,,,0,35318.91,0,,,,,,20221107,20221116,,,20221230,20221109,184,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-1000000000000000045255
,,,,,,,,0,43220,0,,,,,,20221109,20221109,,,20221230,20221111,185,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-1000000000000000049855
,,,,,,,,0,0,0,,,,,,20221124,20221128,,,20221223,20221128,186,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-1000000000000000057918
,,,,,,,,0,0,0,,,,,,20221128,20221209,,,20230114,20221130,187,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-1000000000000000058803
,,,,,,,,0,23387.715,0,,,,,,20221202,20230901,,,20231201,20221205,188,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-1000000000000000060809
,,,,,,,,0,11141.21,0,,,,,,20221209,20221212,,,20230205,20221212,189,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-1000000000000000062703
,,,,,,,,0,0,0,,,,,,20221226,20221226,,,20230119,20221228,190,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-1000000000000000069812
,,,,,,,,0,0,0,,,,,,20190923,,,,,20190924,191,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100019807
,,,,,,,,0,55199.04,0,,,,,,20191002,20190923,,,20191018,20191004,192,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100019867
,,,,,,,,0,55199.04,0,,,,,,20191002,20190930,,,20191031,20191004,193,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100019887
,,,,,,,,0,0,0,,,,,,20191014,20191014,,,20191104,20191015,194,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100019947
,,,,,,,,0,43220.06,0,,,,,,20191018,20191018,,,20191118,20191021,195,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100019987
,,,,,,,,0,0,0,,,,,,20191024,20191028,,,,20191025,196,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100020027
,,,,,,,,0,0,0,,,,,,20191106,,,20191220,,20191224,197,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-100020127
,,,,,,,,0,0,0,,,,,,20191107,,,20200615,,20200616,198,서울특별시 광진구 자양동 793번지,11215,10500,0,0793,0000,11215-100020147
,,,,,,,,0,0,0,,,,,,20191112,,,20191218,,20191220,199,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100020187
,,,,,,,,0,76107.86,0,,,,,,20191202,20191202,,,20191227,20191204,200,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100020287
,,,,,,,,0,43308.401,0,,,,,,20191205,20191202,,,20200110,20191206,201,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-100020307
,,,,,,,,0,35318.91,0,,,,,,20191210,20191209,,,20200110,20191211,202,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100020347
,,,,,,,,0,39206.08,0,,,,,,20230113,20230112,,,20230511,20230116,203,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-1000000000000000082153
,,,,,,,,0,52336,0,,,,,,20230118,20230420,,,20230830,20230120,204,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-1000000000000000083407
,,,,,,,,0,0,0,,,,,,20230126,20230125,,,20230225,20230201,205,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-1000000000000000085353
광진구 자양아파트 소규모재건축사업 공동주택,,,,02000,공동주택,,,2,19871.867,165,,,,,,20191114,20201102,,,20230224,20230206,206,서울특별시 광진구 자양동 658-14번지,11215,10500,0,0658,0014,11215-1000000000000000089062
,,,,,,,,0,0,0,,,,,,20230207,20230207,,,20230322,20230209,207,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-1000000000000000091053
,,,,,,,,0,0,0,,,,,,20230221,,,,,20230223,208,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-1000000000000000096412
자양 하늘채 베르,,,,02000,공동주택,,,4,19871.867,165,,,,,,20191114,20201102,,20230227,20230224,20230302,209,서울특별시 광진구 자양동 658-14번지,11215,10500,0,0658,0014,11215-1000000000000000098683
,,,,,,,,0,11141.21,0,,,,,,20230228,20230302,,,20230413,20230302,210,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-1000000000000000098691
,,,,,,,,0,0,0,,,,,,20230306,,,,,20230308,211,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-1000000000000000099713
,,,,,,,,0,0,0,,,,,,20230309,20230315,,,20230329,20230313,212,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-1000000000000000100425
,,,,,,,,0,0,0,,,,,,20230313,20230313,,,20230427,20230315,213,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-1000000000000000100856
,,,,,,,,0,30690.65,0,,,,,,20230315,20230320,,,20230920,20230317,214,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-1000000000000000101654
,,,,,,,,0,15187.04,0,,,,,,20230317,20230330,,,,20230320,215,서울특별시 광진구 자양동 666-28번지,11215,10500,0,0666,0028,11215-1000000000000000102056
,,,,,,,,0,0,0,,,,,,20230328,,,,,20230330,216,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-1000000000000000104554
,,,,,,,,0,0,0,,,,,,20230330,20230403,,,20230428,20230403,217,서울특별시 광진구 자양동 810번지,11215,10500,0,0810,0000,11215-1000000000000000105154
,,,,,,,,0,39903.625,0,,,,,,20230330,20231005,,,20231215,20230403,218,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-1000000000000000105203
,,,,,,,,0,0,0,,,,,,20230330,20230410,,,20230509,20230403,219,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-1000000000000000105208
대영아파트,,,,02000,공동주택,,,2,8915.65,57,,,,,,20090106,20090101,,,20101230,20120207,220,서울특별시 광진구 자양동 224-15번지,11215,10500,0,0224,0015,11215-100003981
도시엔,,,,02000,공동주택,,,2,2219.73,64,,,,,,20101222,20110201,,20111129,20111118,20111201,221,서울특별시 광진구 자양동 857번지,11215,10500,0,0857,,11215-100004021
,,,,,,,,0,55199.04,0,,,,,,20110323,,,,,20110324,222,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100004401
,,,,,,,,0,62049.75,0,,,,,,20110722,,,,,20110726,223,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,0000,11215-100004765
,,,,,,,,0,0,0,,,,,,20110907,,,,,20110910,224,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,0000,11215-100004884
,,,,,,,,0,7721.8,0,,,,,,20111101,,,,,20111102,225,서울특별시 광진구 자양동 788번지,11215,10500,0,0788,0000,11215-100005064
,,,,,,,,0,14544.9,0,,,,,,20111104,,,,,20111105,226,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100005086
,,,,,,,,0,0,0,,,,,,20111114,,,,,20111115,227,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100005124
,,,,,,,,0,0,0,,,,,,20111128,,,20120112,,20120113,228,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100005146
,,,,,,,,0,0,0,,,,,,20120503,,,,,20120504,229,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-100005604
자양1주택재건축정비사업,,,,02000,공동주택,,,6,142042.9309,878,,,,,,20120920,20200401,,,20221231,20210416,230,서울특별시 광진구 자양동 236-11번지,11215,10500,0,0236,0011,11215-100005944
,,,,,,,,0,0,0,,,,,,20121102,,,,,20121103,231,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100006064
,,,,,,,,0,0,0,,,,,,20121114,,,,,20121115,232,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100006086
자양동 신안인스빌 primo 신축공사,,,,02000,공동주택,,,3,5312.166,126,,,,,,20130305,20130501,,,20150101,20150507,233,서울특별시 광진구 자양동 679-28번지,11215,10500,0,0679,0028,11215-100006304
,,,,,,,,0,0,0,,,,,,20130321,,,,,20130327,234,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100006365
,,,,,,,,0,2264.64,0,,,,,,20130328,,,20130502,,20130503,235,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,0000,11215-100006404
,,,,,,,,0,0,0,,,,,,20210407,20210407,,,20210430,20210408,236,서울특별시 광진구 자양동 790번지,11215,10500,0,0790,0000,11215-100024368
,,,,,,,,0,30690.65,0,,,,,,20210408,,,,,20210409,237,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100024389
,,,,,,,,0,4322006,0,,,,,,20210415,,,,,20210416,238,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100024468
,,,,,,,,0,0,0,,,,,,20210422,20210424,,,20210515,20210423,239,서울특별시 광진구 자양동 793번지,11215,10500,0,0793,0000,11215-100024528
,,,,,,,,0,0,0,,,,,,20210422,,,20211012,,20211013,240,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100024548
,,,,,,,,0,76107.86,0,,,,,,20210503,20210503,,,20210611,20210504,241,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100024628
,,,,,,,,0,0,0,,,,,,20210506,,,20210618,20210530,20210621,242,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100024648
,,,,,,,,0,0,0,,,,,,20210510,,,20210714,20210625,20210715,243,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100024689
,,,,,,,,0,0,0,,,,,,20210512,,,,,20210513,244,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-100024708
,,,,,,,,0,0,0,,,,,,20210512,20210511,,,20210618,20210513,245,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100024711
,,,,,,,,0,0,0,,,,,,20210514,,,,,20210517,246,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100024728
,,,,,,,,0,0,0,,,,,,20210521,,,,,20210524,247,서울특별시 광진구 자양동 57-103번지,11215,10500,0,0057,0103,11215-100024808
,,,,,,,,0,0,0,,,,,,20210528,,,,,20210531,248,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100024849
,,,,,,,,0,62049.75,0,,,,,,20210528,,,20210728,,20210729,249,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,0000,11215-100024868
,,,,,,,,0,8856.78,0,,,,,,20210602,20210609,,,20210730,20210603,250,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100024928
,,,,,,,,0,0,0,,,,,,20210608,20210611,,,20210709,20210609,251,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100024988
,,,,,,,,0,0,0,,,,,,20210608,20210611,,,20210709,20210609,252,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100024989
,,,,,,,,0,0,0,,,,,,20210616,20210617,,,20210724,20210617,253,서울특별시 광진구 자양동 645-5번지,11215,10500,0,0645,0005,11215-100025052
,,,,,,,,0,0,0,,,,,,20210701,,,20220110,,20220111,254,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100025129
,,,,,,,,0,11141.21,0,,,,,,20210713,20210819,,,,20210714,255,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100025188
,,,,,,,,0,0,0,,,,,,20210713,20210708,,,20210730,20210714,256,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100025189
,,,,,,,,0,0,0,,,,,,20210720,20210718,,,20210808,20210721,257,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100025208
,,,,,,,,0,12569.76,0,,,,,,20210721,,,20210929,20210827,20210930,258,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100025248
,,,,,,,,0,0,0,,,,,,20210726,,,20211008,,20211012,259,서울특별시 광진구 자양동 788번지,11215,10500,0,0788,0000,11215-100025288
,,,,,,,,0,0,0,,,,,,20210726,,,20211029,20210830,20211101,260,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100025290
,,,,,,,,0,0,0,,,,,,20210803,,,,,20210804,261,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100025348
,,,,,,,,0,12852.22,0,,,,,,20210813,,,20211019,20210917,20211020,262,서울특별시 광진구 자양동 809번지,11215,10500,0,0809,0000,11215-100025428
,,,,,,,,0,0,0,,,,,,20210817,20210817,,,20210903,20210818,263,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100025448
,,,,,,,,0,0,0,,,,,,20210817,,,,,20210818,264,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100025469
,,,,,,,,0,0,0,,,,,,20210825,,,,,20210826,265,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-100025508
,,,,,,,,0,0,0,,,,,,20210826,,,20211018,20211018,20211019,266,서울특별시 광진구 자양동 831-1번지,11215,10500,0,0831,0001,11215-100025529
,,,,,,,,0,18109.35,0,,,,,,20210831,20210901,,,20210930,20210901,267,서울특별시 광진구 자양동 57-103번지,11215,10500,0,0057,0103,11215-100025569
,,,,,,,,0,0,0,,,,,,20210831,20210827,,,20211008,20210901,268,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100025608
,,,,,,,,0,76107.86,0,,,,,,20210901,20210907,,,20210913,20210902,269,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100025628
,,,,,,,,0,0,0,,,,,,20210909,20210913,,,20211022,20210910,270,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100025668
,,,,,,,,0,76107.86,0,,,,,,20210914,,,,,20210915,271,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100025708
,,,,,,,,0,0,0,,,,,,20210915,,,20211119,20211029,20211122,272,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100025729
,,,,,,,,0,0,0,,,,,,20210924,,,20211102,20211017,20211103,273,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100025790
,,,,02000,공동주택,,,0,0,0,,,,,,20210928,,,,,20210929,274,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-100025808
,,,,,,,,0,0,0,,,,,,20210928,,,,,20210929,275,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-100025809
,,,,,,,,0,0,0,,,,,,20210929,20211012,,,20211110,20210930,276,서울특별시 광진구 자양동 786번지,11215,10500,0,0786,0000,11215-100025828
,,,,,,,,0,454.289,0,,,,,,20210929,20211001,,,20211130,20210930,277,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100025829
,,,,,,,,0,0,0,,,,,,20210929,20210927,,,20211025,20210930,278,서울특별시 광진구 자양동 645-5번지,11215,10500,0,0645,0005,11215-100025830
,,,,,,,,0,0,0,,,,,,20210929,,,,,20210930,279,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100025849
,,,,,,,,0,0,0,,,,,,20210929,,,,,20210930,280,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100025850
,,,,,,,,0,0,0,,,,,,20210929,20211005,,,20211022,20210930,281,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100025851
,,,,,,,,0,0,0,,,,,,20210929,,,20211115,,20211116,282,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100025852
,,,,,,,,0,0,0,,,,,,20210929,,,,,20210930,283,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100025853
,,,,,,,,0,0,0,,,,,,20211012,,,,,20211013,284,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100025948
,,,,,,,,0,0,0,,,,,,20211012,20211005,,,20211103,20211013,285,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100025970
,,,,,,,,0,0,0,,,,,,20211018,,,,,20211019,286,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100026028
,,,,,,,,0,0,0,,,,,,20211020,,,,,20211021,287,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100026068
,,,,,,,,0,0,0,,,,,,20211021,,,,,20211022,288,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100026088
,,,,,,,,0,0,0,,,,,,20211025,,,20211214,20211122,20211215,289,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100026108
,,,,,,,,0,28666.19,0,,,,,,20211025,20211101,,,20211210,20211026,290,서울특별시 광진구 자양동 793번지,11215,10500,0,0793,0000,11215-100026110
,,,,,,,,0,0,0,,,,,,20211029,,,,,20211101,291,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100026189
,,,,,,,,0,41813.03,0,,,,,,20211110,20211108,,,20211217,20211111,292,서울특별시 광진구 자양동 87-1번지,11215,10500,0,0087,0001,11215-100026269
,,,,,,,,0,0,0,,,,,,20211111,20211108,,,20211201,20211112,293,서울특별시 광진구 자양동 57-103번지,11215,10500,0,0057,0103,11215-100026288
,,,,,,,,0,0,0,,,,,,20211112,,,20220112,20211222,20220113,294,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100026329
,,,,,,,,0,45402.89,0,,,,,,20211117,,,20220111,20211224,20220112,295,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100026388
,,,,,,,,0,35318.91,0,,,,,,20211119,20211202,,,20220501,20211122,296,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100026428
,,,,,,,,0,12585.33,0,,,,,,20211119,20211122,,,20220107,20211122,297,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100026429
,,,,,,,,0,37349.05,0,,,,,,20211126,20211129,,,20220401,20211129,298,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100026508
,,,,,,,,0,0,0,,,,,,20211201,,,,,20211202,299,서울특별시 광진구 자양동 788번지,11215,10500,0,0788,0000,11215-100026548
,,,,,,,,0,0,0,,,,,,20211201,20211202,,,20220107,20211202,300,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100026549
,,,,,,,,0,0,0,,,,,,20211202,20211122,,,20211212,20211203,301,서울특별시 광진구 자양동 790번지,11215,10500,0,0790,0000,11215-100026569
,,,,,,,,0,68880.12,0,,,,,,20211210,,,20220322,20220210,20220323,302,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100026608
,,,,,,,,0,45099.48,0,,,,,,20211213,20211221,,,20220128,20211214,303,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100026649
,,,,,,,,0,45402.89,0,,,,,,20211213,20211213,,,20220128,20211214,304,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100026650
,,,,,,,,0,0,0,,,,,,20211220,,,,,20211221,305,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100026709
,,,,,,,,0,0,0,,,,,,20211221,20211209,,,20220107,20211222,306,서울특별시 광진구 자양동 811번지,11215,10500,0,0811,0000,11215-100026748
,,,,,,,,0,0,0,,,,,,20220114,20220118,,,20220228,20220117,307,서울특별시 광진구 자양동 87-1번지,11215,10500,0,0087,0001,11215-100026908
,,,,,,,,0,0,0,,,,,,20220120,20220103,,,20220205,20220121,308,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100026949
,,,,,,,,0,0,0,,,,,,20220121,,,20220223,20220224,20220224,309,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100026968
,,,,,,,,0,0,0,,,,,,20220128,20220125,,,20220430,20220203,310,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100027068
,,,,,,,,0,0,0,,,,,,20220203,20220206,,,20220226,20220204,311,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100027088
,,,,,,,,0,0,0,,,,,,20220203,,,20220422,,20220425,312,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100027090
,,,,,,,,0,0,0,,,,,,20220210,20220211,,,20220317,20220211,313,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100027168
,,,,,,,,0,0,0,,,,,,20220215,20220215,,,20220315,20220216,314,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100027208
,,,,,,,,0,0,0,,,,,,20220215,20220214,,,20220322,20220216,315,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100027210
,,,,,,,,0,0,0,,,,,,20220215,20220214,,,20220311,20220216,316,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100027228
,,,,,,,,0,76017.86,0,,,,,,20220217,20220302,,,20221231,20220218,317,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100027248
,,,,,,,,0,12852.22,0,,,,,,20220217,20220302,,,20220415,20220218,318,서울특별시 광진구 자양동 809번지,11215,10500,0,0809,0000,11215-100027249
,,,,,,,,0,0,0,,,,,,20220217,,,,,20220218,319,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100027250
,,,,,,,,0,35318.91,0,,,,,,20220217,20220228,,,20220408,20220218,320,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100027251
,,,,,,,,0,0,0,,,,,,20220221,,,20220324,20220318,20220325,321,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100027288
,,,,,,,,0,0,0,,,,,,20220223,,,20220421,20220321,20220422,322,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100027310
,,,,,,,,0,0,0,,,,,,20220223,,,,,20220224,323,서울특별시 광진구 자양동 809번지,11215,10500,0,0809,0000,11215-100027328
,,,,,,,,0,76107.86,0,,,,,,20220303,20220304,,,20220404,20220304,324,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100027388
,,,,,,,,0,0,0,,,,,,20220310,,,20220621,20220415,20220622,325,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100027448
,,,,,,,,0,0,0,,,,,,20220317,20220312,,,20220412,20220318,326,서울특별시 광진구 자양동 57-103번지,11215,10500,0,0057,0103,11215-100027491
,,,,,,,,0,0,0,,,,,,20220321,20220401,,,20220421,20220322,327,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100027508
,,,,,,,,0,14242.06,0,,,,,,20220322,20220328,,,,20220323,328,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100027529
,,,,,,,,0,0,0,,,,,,20220322,,,20220509,,20220510,329,서울특별시 광진구 자양동 813번지,11215,10500,0,0813,0000,11215-100027548
,,,,,,,,0,0,0,,,,,,20220324,20220323,,,20220421,20220325,330,서울특별시 광진구 자양동 87-1번지,11215,10500,0,0087,0001,11215-100027589
,,,,,,,,0,36671.5,0,,,,,,20220404,20220418,,,20220531,20220405,331,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100027728
,,,,,,,,0,0,0,,,,,,20220407,20220419,,,20220531,20220408,332,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100027769
,,,,,,,,0,0,0,,,,,,20220411,,,20220831,,20220901,333,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100027788
,,,,,,,,0,0,0,,,,,,20220412,,,20220509,,20220510,334,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100027828
,,,,,,,,0,0,0,,,,,,20220418,20220506,,,20220731,20220419,335,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100027868
,,,,,,,,0,43308.4,0,,,,,,20220422,20220701,,,20220830,20220425,336,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-100027928
,,,,,,,,0,0,0,,,,,,20220422,20220425,,,20220529,20220425,337,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100027929
,,,,,,,,0,0,0,,,,,,20220502,20220516,,,20220620,20220503,338,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100028008
,,,,,,,,0,0,0,,,,,,20220509,20220518,,,20220615,20220510,339,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100028068
,,,,,,,,0,0,0,,,,,,20220511,,,20220621,20220520,20220622,340,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100028108
,,,,,,,,0,0,0,,,,,,20220518,,,20220519,,20220520,341,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100028168
,,,,,,,,0,0,0,,,,,,20220524,20220525,,,20220630,20220525,342,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100028208
,,,,,,,,0,0,0,,,,,,20220608,,,20220629,20220625,20220630,343,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100028268
,,,,,,,,0,0,0,,,,,,20220608,,,,,20220609,344,서울특별시 광진구 자양동 57-103번지,11215,10500,0,0057,0103,11215-100028269
,,,,,,,,0,12852.22,0,,,,,,20220608,20220613,,,20220729,20220609,345,서울특별시 광진구 자양동 809번지,11215,10500,0,0809,0000,11215-100028270
,,,,,,,,0,25140.25,0,,,,,,20220609,20220613,,,20220730,20220610,346,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100028288
건대입구역 역세권 청년주택,,,,02000,공동주택,,,1,30275.5385,480,,,,,,20211125,20220630,,,20241130,20220718,347,서울특별시 광진구 자양동 8-8번지,11215,10500,0,0008,0008,11215-100028428
,,,,,,,,0,0,0,,,,,,20220704,20220630,,20220824,20220817,20220825,348,서울특별시 광진구 자양동 830번지,11215,10500,0,0830,0000,11215-100028568
,,,,,,,,0,0,0,,,,,,20220714,20220720,,,20220820,20220715,349,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100028688
,,,,,,,,0,0,0,,,,,,20220722,20220719,,,20220826,20220725,350,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100028768
