°Ç¹°¸í,Æ¯¼öÁö¸í,ºí·Ï,·ÎÆ®,¿ëµµÄÚµå,¿ëµµÄÚµå¸í,±¸Á¶ÄÚµå,±¸Á¶ÄÚµå¸í,ÁÖ°ÇÃà¹°¼ö,¿¬¸éÀû(§³),ÃÑ¼¼´ë¼ö(¼¼´ë),Ã¶°Å¸ê½Ç±¸ºÐÄÚµå,Ã¶°Å¸ê½Ç±¸ºÐÄÚµå¸í,Ã¶°Å½ÃÀÛÀÏ,Ã¶°ÅÁ¾·áÀÏ,Ã¶°Å¸ê½ÇÀÏ,°ÇÃàÇã°¡ÀÏ,Âø°ø¿¹Á¤ÀÏ,Âø°øÀÏ,»ç¿ë°Ë»çÀÏ,»ç¿ë°Ë»ç¿¹Á¤ÀÏ,»ý¼ºÀÏÀÚ,¼ø¹ø,´ëÁöÀ§Ä¡,½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿ÄÚµå,´ëÁö±¸ºÐÄÚµå,¹ø,Áö,°ü¸®ÁÖÅÃ´ëÀåPK
,,,,,,,,0,0,0,,,,,,20120503,,,,,20120504,644,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005605
,,,,,,,,0,14524.53,0,,,,,,20120514,,,,,20120515,645,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100005624
,,,,,,,,0,8054.5,0,,,,,,20120516,,,,,20120517,646,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100005644
,,,,,,,,0,0,0,,,,,,20120516,,,20120620,,20120621,647,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100005645
,,,,,,,,0,0,0,,,,,,20120601,,,,,20120605,648,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100005684
,,,,,,,,0,0,0,,,,,,20120613,,,,,20120614,649,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100005704
,,,,,,,,0,0,0,,,,,,20120613,,,,,20120614,650,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005705
,,,,,,,,0,0,0,,,,,,20120626,,,,,20120627,651,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005724
,,,,,,,,0,0,0,,,,,,20120717,,,,,20120718,652,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100005744
,,,,,,,,0,0,0,,,,,,20120717,,,,,20120718,653,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100005745
,,,,,,,,0,0,0,,,,,,20120717,,,,,20120718,654,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100005746
,,,,,,,,0,0,0,,,,,,20120724,,,,,20120725,655,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100005764
,,,,,,,,0,0,0,,,,,,20120724,,,,,20120725,656,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005765
,,,,,,,,0,44144.42,0,,,,,,20120816,,,,,20120817,657,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100005804
,,,,,,,,0,9574.95,0,,,,,,20120821,,,,,20120822,658,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100005824
,,,,,,,,0,10822.86,0,,,,,,20120824,,,,,20120825,659,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005844
,,,,,,,,0,15230.24,0,,,,,,20120824,,,,,20120825,660,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005845
,,,,,,,,0,10822.86,0,,,,,,20120830,,,,,20120831,661,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005864
,,,,,,,,0,0,0,,,,,,20120903,,,20121016,,20121017,662,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100005884
,,,,,,,,0,0,0,,,,,,20120903,,,,,20120904,663,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005885
,,,,,,,,0,0,0,,,,,,20120918,,,,,20120919,664,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100005904
,,,,,,,,0,0,0,,,,,,20120919,,,,,20120920,665,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005924
,,,,,,,,0,0,0,,,,,,20120924,,,20121030,20121008,20121031,666,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100005964
,,,,,,,,0,11423.49,0,,,,,,20121011,,,,,20121012,667,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100005984
,,,,,,,,0,21739.58,0,,,,,,20121011,,,,,20121012,668,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100005985
,,,,,,,,0,0,0,,,,,,20121023,,,,,20121024,669,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006004
,,,,,,,,0,0,0,,,,,,20121023,,,,,20121024,670,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100006005
,,,,,,,,0,0,0,,,,,,20121024,,,,,20121025,671,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006024
,,,,,,,,0,0,0,,,,,,20121024,,,20121128,20121025,20121207,672,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100006026
,,,,,,,,0,0,0,,,,,,20121101,,,,,20121102,673,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100006044
,,,,,,,,0,0,0,,,,,,20121101,,,,,20121102,674,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100006045
,,,,,,,,0,0,0,,,,,,20121102,,,,,20121103,675,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100006065
,,,,,,,,0,0,0,,,,,,20121114,,,,,20121115,676,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006085
,,,,,,,,0,0,0,,,,,,20121121,,,,,20121207,677,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100006104
,,,,,,,,0,0,0,,,,,,20121121,,,,,20121207,678,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100006105
,,,,,,,,0,0,0,,,,,,20121206,,,20130109,,20130110,679,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006124
,,,,,,,,0,0,0,,,,,,20121206,,,,,20121207,680,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 561¹øÁö,11215,10400,0,561,0,11215-100006125
,,,,,,,,0,0,0,,,,,,20121206,,,,,20121207,681,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006126
,,,,,,,,0,0,0,,,,,,20121212,,,,,20121213,682,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100006144
,,,,,,,,0,0,0,,,,,,20121228,,,,,20130213,683,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100006184
,,,,,,,,0,0,0,,,,,,20121228,,,,,20130213,684,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100006185
,,,,,,,,0,0,0,,,,,,20130122,,,,,20130123,685,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006204
,,,,,,,,0,0,0,,,,,,20130128,,,,,20130129,686,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100006224
,,,,,,,,0,0,0,,,,,,20130131,,,,,20130208,687,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100006244
,,,,,,,,0,0,0,,,,,,20130206,,,,,20130208,688,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006264
,,,,,,,,0,0,0,,,,,,20130206,,,,,20130208,689,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100006265
,,,,,,,,0,0,0,,,,,,20130218,,,20130327,,20130328,690,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006284
,,,,,,,,0,0,0,,,,,,20130314,,,,,20130315,691,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100006324
,,,,,,,,0,0,0,,,,,,20130314,,,,,20130315,692,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100006325
,,,,,,,,0,0,0,,,,,,20130316,,,,,20130319,693,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006344
,,,,,,,,0,0,0,,,,,,20130320,,,,,20130321,694,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100006364
,,,,,,,,0,0,0,,,,,,20130327,,,,,20130328,695,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100006384
,,,,,,,,0,0,0,,,,,,20130405,,,,,20130406,696,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006424
,,,,,,,,0,0,0,,,,,,20130405,,,,,20130406,697,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100006425
,,,,,,,,0,0,0,,,,,,20130422,,,,,20130423,698,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100006464
,,,,,,,,0,0,0,,,,,,20130425,,,,,20130427,699,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100006484
,,,,,,,,0,0,0,,,,,,20130503,,,,,20130504,700,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100006524
,,,,,,,,0,0,0,,,,,,20130509,,,,,20130510,701,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100006564
,,,,,,,,0,0,0,,,,,,20130513,,,,,20130514,702,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100006585
,,,,,,,,0,0,0,,,,,,20191210,,,,,20191211,703,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100020367
,,,,,,,,0,0,0,,,,,,20210406,,,20210819,20210510,20210820,704,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100024348
,,,,,,,,0,116926.49,0,,,,,,20210408,20210415,,,20210530,20210409,705,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100024390
,,,,,,,,0,32401.34,0,,,,,,20210412,,,20210727,20210531,20210728,706,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100024408
,,,,,,,,0,0,0,,,,,,20210413,,,,,20210414,707,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-100024428
,,,,,,,,0,0,0,,,,,,20210416,20210422,,,20210528,20210419,708,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100024488
,,,,,,,,0,0,0,,,,,,20210416,20210423,,,20210528,20210419,709,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100024489
,,,,,,,,0,0,0,,,,,,20210419,,,,,20210420,710,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100024508
,,,,,,,,0,0,0,,,,,,20210423,,,20210531,20210518,20210601,711,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100024568
,,,,,,,,0,0,0,,,,,,20210426,20210425,,,20210515,20210427,712,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100024588
,,,,,,,,0,0,0,,,,,,20210426,,,20210603,,20210604,713,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100024589
,,,,,,,,0,0,0,,,,,,20210426,20210423,,,20210520,20210427,714,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100024590
,,,,,,,,0,0,0,,,,,,20210427,,,20210623,20210604,20210624,715,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100024608
,,,,,,,,0,0,0,,,,,,20210427,,,20210609,20210605,20210614,716,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100024609
,,,,,,,,0,0,0,,,,,,20210427,20210506,,,20210530,20210428,717,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100024612
,,,,,,,,0,0,0,,,,,,20210507,20210429,,,20210531,20210510,718,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100024669
,,,,,,,,0,0,0,,,,,,20210512,,,20210628,,20210629,719,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100024709
,,,,,,,,0,0,0,,,,,,20210512,,,,,20210513,720,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100024710
,,,,,,,,0,32606.6,0,,,,,,20210518,,,,,20210623,721,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100024748
,,,,,,,,0,60250.5,0,,,,,,20210528,20210602,,,20210630,20210531,722,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100024848
,,,,,,,,0,0,0,,,,,,20210528,,,,,20210531,723,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100024869
,,,,,,,,0,0,0,,,,,,20210528,,,,,20210531,724,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100024870
,,,,,,,,0,0,0,,,,,,20210531,,,,,20210601,725,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100024888
,,,,,,,,0,0,0,,,,,,20210615,,,,,20210616,726,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100025028
,,,,,,,,0,0,0,,,,,,20210615,20210611,,,20210709,20210616,727,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100025048
,,,,,,,,0,0,0,,,,,,20210615,,,20211012,,20211013,728,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100025050
,,,,,,,,0,116926.49,0,,,,,,20210623,20210623,,,20210806,20210624,729,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100025068
,,,,,,,,0,0,0,,,,,,20210625,20210628,,,20210730,20210628,730,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100025088
,,,,,,,,0,0,0,,,,,,20210701,20210712,,,20210810,20210702,731,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100025130
,,,,,,,,0,0,0,,,,,,20210707,,,,,20210708,732,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100025148
,,,,,,,,0,0,0,,,,,,20210707,,,,,20210708,733,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100025149
,,,,,,,,0,0,0,,,,,,20210707,,,,,20210708,734,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100025150
,,,,,,,,0,0,0,,,,,,20210709,,,20210803,,20210804,735,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100025168
,,,,,,,,0,0,0,,,,,,20210721,20210719,,,20210820,20210722,736,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100025249
,,,,,,,,0,0,0,,,,,,20210726,,,,,20210727,737,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100025289
,,,,,,,,0,26755.1,0,,,,,,20210729,,,20211019,,20211020,738,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 148-4¹øÁö,11215,10400,0,148,4,11215-100025308
,,,,,,,,0,0,0,,,,,,20210730,20210802,,,20210824,20210802,739,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100025328
,,,,,,,,0,0,0,,,,,,20210804,,,,,20210805,740,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100025371
,,,,,,,,0,0,0,,,,,,20210805,,,20211014,,20211015,741,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 580¹øÁö,11215,10400,0,580,0,11215-100025388
,,,,,,,,0,0,0,,,,,,20210831,20210830,,,20211007,20210901,742,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100025568
,,,,,,,,0,60250.5,0,,,,,,20210901,20210917,,,20211030,20210902,743,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100025629
,,,,,,,,0,0,0,,,,,,20210902,,,,,20210903,744,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100025648
,,,,,,,,0,0,0,,,,,,20210913,20210910,,,20211018,20210914,745,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100025688
,,,,,,,,0,0,0,,,,,,20210915,,,20211026,20211015,20211027,746,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100025728
,,,,,,,,0,0,0,,,,,,20210923,,,,,20210924,747,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100025768
,,,,,,,,0,0,0,,,,,,20210929,20210930,,,20211103,20210930,748,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100025854
,,,,,,,,0,0,0,,,,,,20210930,,,,,20211001,749,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100025868
,,,,,,,,0,0,0,,,,,,20211012,20211012,,,20211111,20211013,750,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100025971
,,,,,,,,0,0,0,,,,,,20211012,20211012,,,20211106,20211013,751,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100025972
,,,,,,,,0,0,0,,,,,,20211019,20211022,,,20211112,20211020,752,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100026048
,,,,,,,,0,0,0,,,,,,20211019,20211005,,,20211116,20211020,753,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100026049
,,,,,,,,0,0,0,,,,,,20211025,20211025,,,20211117,20211026,754,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100026109
,,,,,,,,0,0,0,,,,,,20211026,20211101,,,20211130,20211027,755,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100026148
,,,,,,,,0,0,0,,,,,,20211029,,,,,20211101,756,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 250¹øÁö,11215,10400,0,250,0,11215-100026188
,,,,,,,,0,0,0,,,,,,20211029,,,,,20211101,757,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100026190
,,,,,,,,0,146803.46,0,,,,,,20211109,,,,,20211110,758,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100026268
,,,,,,,,0,0,0,,,,,,20211111,,,20211222,20211210,20211223,759,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 580¹øÁö,11215,10400,0,580,0,11215-100026308
,,,,,,,,0,116926.49,0,,,,,,20211112,20211108,,,20211208,20211115,760,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100026309
,,,,,,,,0,0,0,,,,,,20211112,20211114,,,20211204,20211115,761,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100026328
,,,,,,,,0,0,0,,,,,,20211115,20211111,,,20211214,20211116,762,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100026348
,,,,,,,,0,0,0,,,,,,20211122,,,,,20211123,763,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100026448
,,,,,,,,0,14234.72,0,,,,,,20211125,20211125,,,,20211126,764,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100026488
,,,,,,,,0,0,0,,,,,,20211130,20211215,,,20220131,20211201,765,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100026528
,,,,,,,,0,116926.49,0,,,,,,20211202,20211210,,,20211230,20211203,766,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100026568
,,,,,,,,0,0,0,,,,,,20211203,20211201,,,20220114,20211206,767,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100026588
,,,,,,,,0,0,0,,,,,,20211213,,,,,20211214,768,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100026628
,,,,,,,,0,85292.75,0,,,,,,20211214,20211202,,,20220128,20211215,769,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100026669
,,,,,,,,0,0,0,,,,,,20211216,,,,,20211217,770,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100026688
,,,,,,,,0,0,0,,,,,,20211220,20211220,,,20220126,20211221,771,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100026728
