2022,3,11260520,면목제2동,25618,17558,8060,2447,2966,3362,3486,4809,8548,1806,1890,2190,2470,3450,5752,641,1076,1172,1016,1359,2796,13747,0,13747,763122
2022,3,11260540,면목제4동,20302,13857,6445,2065,2314,2658,2970,3429,6866,1562,1480,1792,2026,2455,4542,503,834,866,944,974,2324,10407,0,10407,843466
2022,3,11260550,면목제5동,15209,10853,4356,2129,1599,2542,2424,2443,4072,1627,1051,1804,1755,1789,2827,502,548,738,669,654,1245,6971,0,6971,704936
2022,3,11260565,면목본동,35720,23458,12262,2976,4815,5444,4864,6296,11325,2178,2804,3404,3241,4341,7490,798,2011,2040,1623,1955,3835,19770,0,19770,849019
2022,3,11260570,면목제7동,22509,15632,6877,2093,2700,3244,3069,3757,7646,1548,1735,2139,2154,2709,5347,545,965,1105,915,1048,2299,11638,0,11638,1235475
2022,3,11260575,면목제3·8동,26514,17904,8610,2195,3402,3629,3379,4699,9210,1620,2014,2342,2338,3302,6288,575,1388,1287,1041,1397,2922,14354,0,14354,1614776
2022,3,11260580,상봉제1동,25180,17944,7236,3306,3182,3613,3456,4193,7430,2567,2150,2521,2547,3153,5006,739,1032,1092,909,1040,2424,11474,0,11474,854219
2022,3,11260590,상봉제2동,21291,13181,8110,1376,3679,4887,2629,3119,5601,999,1742,2838,1696,2132,3774,377,1937,2049,933,987,1827,13217,0,13217,677445
2022,3,11260600,중화제1동,20679,14598,6081,2231,2510,3271,2755,3187,6725,1696,1644,2201,1969,2370,4718,535,866,1070,786,817,2007,10151,0,10151,641493
2022,3,11260610,중화제2동,26720,17675,9045,1961,3365,3770,3329,4804,9491,1425,1953,2361,2214,3321,6401,536,1412,1409,1115,1483,3090,15453,0,15453,1016955
2022,3,11260620,묵제1동,35729,25226,10503,4727,4596,4684,5482,5655,10585,3622,2868,3129,3970,4182,7455,1105,1728,1555,1512,1473,3130,16395,0,16395,1238436
2022,3,11260630,묵제2동,19826,13298,6528,1962,2408,2940,2815,3223,6478,1414,1439,1876,1907,2273,4389,548,969,1064,908,950,2089,10345,0,10345,669204
2022,3,11260655,망우본동,34376,23748,10628,3656,3925,4714,4558,5706,11817,2760,2470,3212,3253,4169,7884,896,1455,1502,1305,1537,3933,17914,0,17914,2948109
